Timestamp,actor,Critic1,critic2,alpha
76.0,"tensor(-4.3682, grad_fn=<MeanBackward0>)","tensor(0.1911, grad_fn=<MseLossBackward0>)","tensor(0.1699, grad_fn=<MseLossBackward0>)","tensor(-0.3297, grad_fn=<NegBackward0>)"
77.0,"tensor(-4.4328, grad_fn=<MeanBackward0>)","tensor(0.1747, grad_fn=<MseLossBackward0>)","tensor(0.1780, grad_fn=<MseLossBackward0>)","tensor(-0.3343, grad_fn=<NegBackward0>)"
78.0,"tensor(-4.5995, grad_fn=<MeanBackward0>)","tensor(0.1960, grad_fn=<MseLossBackward0>)","tensor(0.1945, grad_fn=<MseLossBackward0>)","tensor(-0.3383, grad_fn=<NegBackward0>)"
79.0,"tensor(-4.6340, grad_fn=<MeanBackward0>)","tensor(0.2337, grad_fn=<MseLossBackward0>)","tensor(0.2170, grad_fn=<MseLossBackward0>)","tensor(-0.3462, grad_fn=<NegBackward0>)"
80.0,"tensor(-4.5636, grad_fn=<MeanBackward0>)","tensor(0.2145, grad_fn=<MseLossBackward0>)","tensor(0.2249, grad_fn=<MseLossBackward0>)","tensor(-0.3516, grad_fn=<NegBackward0>)"
81.0,"tensor(-4.4350, grad_fn=<MeanBackward0>)","tensor(0.2166, grad_fn=<MseLossBackward0>)","tensor(0.2075, grad_fn=<MseLossBackward0>)","tensor(-0.3533, grad_fn=<NegBackward0>)"
82.0,"tensor(-4.6010, grad_fn=<MeanBackward0>)","tensor(0.2147, grad_fn=<MseLossBackward0>)","tensor(0.2158, grad_fn=<MseLossBackward0>)","tensor(-0.3604, grad_fn=<NegBackward0>)"
83.0,"tensor(-4.6016, grad_fn=<MeanBackward0>)","tensor(0.2157, grad_fn=<MseLossBackward0>)","tensor(0.2119, grad_fn=<MseLossBackward0>)","tensor(-0.3668, grad_fn=<NegBackward0>)"
84.0,"tensor(-4.4767, grad_fn=<MeanBackward0>)","tensor(0.2142, grad_fn=<MseLossBackward0>)","tensor(0.2057, grad_fn=<MseLossBackward0>)","tensor(-0.3693, grad_fn=<NegBackward0>)"
85.0,"tensor(-4.4923, grad_fn=<MeanBackward0>)","tensor(0.1959, grad_fn=<MseLossBackward0>)","tensor(0.1913, grad_fn=<MseLossBackward0>)","tensor(-0.3715, grad_fn=<NegBackward0>)"
86.0,"tensor(-4.6215, grad_fn=<MeanBackward0>)","tensor(0.2160, grad_fn=<MseLossBackward0>)","tensor(0.2235, grad_fn=<MseLossBackward0>)","tensor(-0.3742, grad_fn=<NegBackward0>)"
87.0,"tensor(-4.4285, grad_fn=<MeanBackward0>)","tensor(0.2280, grad_fn=<MseLossBackward0>)","tensor(0.2348, grad_fn=<MseLossBackward0>)","tensor(-0.3767, grad_fn=<NegBackward0>)"
88.0,"tensor(-4.5960, grad_fn=<MeanBackward0>)","tensor(0.2932, grad_fn=<MseLossBackward0>)","tensor(0.2905, grad_fn=<MseLossBackward0>)","tensor(-0.3891, grad_fn=<NegBackward0>)"
89.0,"tensor(-4.7547, grad_fn=<MeanBackward0>)","tensor(0.1819, grad_fn=<MseLossBackward0>)","tensor(0.1840, grad_fn=<MseLossBackward0>)","tensor(-0.3931, grad_fn=<NegBackward0>)"
90.0,"tensor(-4.6821, grad_fn=<MeanBackward0>)","tensor(0.2729, grad_fn=<MseLossBackward0>)","tensor(0.2874, grad_fn=<MseLossBackward0>)","tensor(-0.3977, grad_fn=<NegBackward0>)"
91.0,"tensor(-4.6817, grad_fn=<MeanBackward0>)","tensor(0.2445, grad_fn=<MseLossBackward0>)","tensor(0.2250, grad_fn=<MseLossBackward0>)","tensor(-0.4038, grad_fn=<NegBackward0>)"
92.0,"tensor(-4.7378, grad_fn=<MeanBackward0>)","tensor(0.2640, grad_fn=<MseLossBackward0>)","tensor(0.2467, grad_fn=<MseLossBackward0>)","tensor(-0.4072, grad_fn=<NegBackward0>)"
93.0,"tensor(-4.5567, grad_fn=<MeanBackward0>)","tensor(0.2581, grad_fn=<MseLossBackward0>)","tensor(0.2721, grad_fn=<MseLossBackward0>)","tensor(-0.4117, grad_fn=<NegBackward0>)"
94.0,"tensor(-4.5467, grad_fn=<MeanBackward0>)","tensor(0.2509, grad_fn=<MseLossBackward0>)","tensor(0.2780, grad_fn=<MseLossBackward0>)","tensor(-0.4172, grad_fn=<NegBackward0>)"
95.0,"tensor(-4.5498, grad_fn=<MeanBackward0>)","tensor(0.2745, grad_fn=<MseLossBackward0>)","tensor(0.2582, grad_fn=<MseLossBackward0>)","tensor(-0.4210, grad_fn=<NegBackward0>)"
96.0,"tensor(-4.7981, grad_fn=<MeanBackward0>)","tensor(0.2814, grad_fn=<MseLossBackward0>)","tensor(0.2740, grad_fn=<MseLossBackward0>)","tensor(-0.4318, grad_fn=<NegBackward0>)"
97.0,"tensor(-4.8455, grad_fn=<MeanBackward0>)","tensor(0.2489, grad_fn=<MseLossBackward0>)","tensor(0.2376, grad_fn=<MseLossBackward0>)","tensor(-0.4336, grad_fn=<NegBackward0>)"
98.0,"tensor(-4.7187, grad_fn=<MeanBackward0>)","tensor(0.2230, grad_fn=<MseLossBackward0>)","tensor(0.2127, grad_fn=<MseLossBackward0>)","tensor(-0.4440, grad_fn=<NegBackward0>)"
99.0,"tensor(-4.7622, grad_fn=<MeanBackward0>)","tensor(0.2849, grad_fn=<MseLossBackward0>)","tensor(0.2748, grad_fn=<MseLossBackward0>)","tensor(-0.4436, grad_fn=<NegBackward0>)"
100.0,"tensor(-4.8474, grad_fn=<MeanBackward0>)","tensor(0.2340, grad_fn=<MseLossBackward0>)","tensor(0.2460, grad_fn=<MseLossBackward0>)","tensor(-0.4508, grad_fn=<NegBackward0>)"
101.0,"tensor(-4.7618, grad_fn=<MeanBackward0>)","tensor(0.2406, grad_fn=<MseLossBackward0>)","tensor(0.2333, grad_fn=<MseLossBackward0>)","tensor(-0.4547, grad_fn=<NegBackward0>)"
102.0,"tensor(-4.7777, grad_fn=<MeanBackward0>)","tensor(0.2173, grad_fn=<MseLossBackward0>)","tensor(0.2284, grad_fn=<MseLossBackward0>)","tensor(-0.4649, grad_fn=<NegBackward0>)"
103.0,"tensor(-4.6758, grad_fn=<MeanBackward0>)","tensor(0.2611, grad_fn=<MseLossBackward0>)","tensor(0.2467, grad_fn=<MseLossBackward0>)","tensor(-0.4635, grad_fn=<NegBackward0>)"
104.0,"tensor(-4.8436, grad_fn=<MeanBackward0>)","tensor(0.2846, grad_fn=<MseLossBackward0>)","tensor(0.2969, grad_fn=<MseLossBackward0>)","tensor(-0.4705, grad_fn=<NegBackward0>)"
105.0,"tensor(-4.8007, grad_fn=<MeanBackward0>)","tensor(0.2552, grad_fn=<MseLossBackward0>)","tensor(0.2632, grad_fn=<MseLossBackward0>)","tensor(-0.4690, grad_fn=<NegBackward0>)"
106.0,"tensor(-4.8277, grad_fn=<MeanBackward0>)","tensor(0.2515, grad_fn=<MseLossBackward0>)","tensor(0.2569, grad_fn=<MseLossBackward0>)","tensor(-0.4788, grad_fn=<NegBackward0>)"
107.0,"tensor(-4.7749, grad_fn=<MeanBackward0>)","tensor(0.2426, grad_fn=<MseLossBackward0>)","tensor(0.2361, grad_fn=<MseLossBackward0>)","tensor(-0.4839, grad_fn=<NegBackward0>)"
108.0,"tensor(-4.7364, grad_fn=<MeanBackward0>)","tensor(0.2838, grad_fn=<MseLossBackward0>)","tensor(0.2859, grad_fn=<MseLossBackward0>)","tensor(-0.4881, grad_fn=<NegBackward0>)"
109.0,"tensor(-4.8568, grad_fn=<MeanBackward0>)","tensor(0.2979, grad_fn=<MseLossBackward0>)","tensor(0.2753, grad_fn=<MseLossBackward0>)","tensor(-0.4941, grad_fn=<NegBackward0>)"
110.0,"tensor(-4.8955, grad_fn=<MeanBackward0>)","tensor(0.2990, grad_fn=<MseLossBackward0>)","tensor(0.2912, grad_fn=<MseLossBackward0>)","tensor(-0.4963, grad_fn=<NegBackward0>)"
111.0,"tensor(-4.9304, grad_fn=<MeanBackward0>)","tensor(0.2596, grad_fn=<MseLossBackward0>)","tensor(0.2510, grad_fn=<MseLossBackward0>)","tensor(-0.5047, grad_fn=<NegBackward0>)"
112.0,"tensor(-4.8129, grad_fn=<MeanBackward0>)","tensor(0.2496, grad_fn=<MseLossBackward0>)","tensor(0.2438, grad_fn=<MseLossBackward0>)","tensor(-0.5115, grad_fn=<NegBackward0>)"
113.0,"tensor(-4.9514, grad_fn=<MeanBackward0>)","tensor(0.2335, grad_fn=<MseLossBackward0>)","tensor(0.2305, grad_fn=<MseLossBackward0>)","tensor(-0.5098, grad_fn=<NegBackward0>)"
114.0,"tensor(-4.8889, grad_fn=<MeanBackward0>)","tensor(0.2717, grad_fn=<MseLossBackward0>)","tensor(0.2722, grad_fn=<MseLossBackward0>)","tensor(-0.5221, grad_fn=<NegBackward0>)"
115.0,"tensor(-4.8186, grad_fn=<MeanBackward0>)","tensor(0.3087, grad_fn=<MseLossBackward0>)","tensor(0.3041, grad_fn=<MseLossBackward0>)","tensor(-0.5270, grad_fn=<NegBackward0>)"
116.0,"tensor(-5.0030, grad_fn=<MeanBackward0>)","tensor(0.3059, grad_fn=<MseLossBackward0>)","tensor(0.2921, grad_fn=<MseLossBackward0>)","tensor(-0.5283, grad_fn=<NegBackward0>)"
117.0,"tensor(-4.9856, grad_fn=<MeanBackward0>)","tensor(0.2813, grad_fn=<MseLossBackward0>)","tensor(0.2767, grad_fn=<MseLossBackward0>)","tensor(-0.5285, grad_fn=<NegBackward0>)"
118.0,"tensor(-4.9665, grad_fn=<MeanBackward0>)","tensor(0.2370, grad_fn=<MseLossBackward0>)","tensor(0.2359, grad_fn=<MseLossBackward0>)","tensor(-0.5443, grad_fn=<NegBackward0>)"
119.0,"tensor(-5.0007, grad_fn=<MeanBackward0>)","tensor(0.3226, grad_fn=<MseLossBackward0>)","tensor(0.3097, grad_fn=<MseLossBackward0>)","tensor(-0.5479, grad_fn=<NegBackward0>)"
120.0,"tensor(-4.9717, grad_fn=<MeanBackward0>)","tensor(0.2926, grad_fn=<MseLossBackward0>)","tensor(0.2851, grad_fn=<MseLossBackward0>)","tensor(-0.5496, grad_fn=<NegBackward0>)"
121.0,"tensor(-5.1368, grad_fn=<MeanBackward0>)","tensor(0.2539, grad_fn=<MseLossBackward0>)","tensor(0.2502, grad_fn=<MseLossBackward0>)","tensor(-0.5569, grad_fn=<NegBackward0>)"
122.0,"tensor(-5.1147, grad_fn=<MeanBackward0>)","tensor(0.3050, grad_fn=<MseLossBackward0>)","tensor(0.3105, grad_fn=<MseLossBackward0>)","tensor(-0.5637, grad_fn=<NegBackward0>)"
123.0,"tensor(-4.9973, grad_fn=<MeanBackward0>)","tensor(0.2808, grad_fn=<MseLossBackward0>)","tensor(0.2711, grad_fn=<MseLossBackward0>)","tensor(-0.5621, grad_fn=<NegBackward0>)"
124.0,"tensor(-5.0533, grad_fn=<MeanBackward0>)","tensor(0.2684, grad_fn=<MseLossBackward0>)","tensor(0.2628, grad_fn=<MseLossBackward0>)","tensor(-0.5640, grad_fn=<NegBackward0>)"
125.0,"tensor(-5.2336, grad_fn=<MeanBackward0>)","tensor(0.3227, grad_fn=<MseLossBackward0>)","tensor(0.3052, grad_fn=<MseLossBackward0>)","tensor(-0.5799, grad_fn=<NegBackward0>)"
126.0,"tensor(-5.2156, grad_fn=<MeanBackward0>)","tensor(0.2889, grad_fn=<MseLossBackward0>)","tensor(0.2734, grad_fn=<MseLossBackward0>)","tensor(-0.5809, grad_fn=<NegBackward0>)"
127.0,"tensor(-5.2059, grad_fn=<MeanBackward0>)","tensor(0.2445, grad_fn=<MseLossBackward0>)","tensor(0.2514, grad_fn=<MseLossBackward0>)","tensor(-0.5825, grad_fn=<NegBackward0>)"
128.0,"tensor(-5.1206, grad_fn=<MeanBackward0>)","tensor(0.2120, grad_fn=<MseLossBackward0>)","tensor(0.2028, grad_fn=<MseLossBackward0>)","tensor(-0.5907, grad_fn=<NegBackward0>)"
129.0,"tensor(-4.9586, grad_fn=<MeanBackward0>)","tensor(0.2864, grad_fn=<MseLossBackward0>)","tensor(0.2830, grad_fn=<MseLossBackward0>)","tensor(-0.5944, grad_fn=<NegBackward0>)"
130.0,"tensor(-5.2642, grad_fn=<MeanBackward0>)","tensor(0.2606, grad_fn=<MseLossBackward0>)","tensor(0.2615, grad_fn=<MseLossBackward0>)","tensor(-0.6034, grad_fn=<NegBackward0>)"
131.0,"tensor(-5.2459, grad_fn=<MeanBackward0>)","tensor(0.2975, grad_fn=<MseLossBackward0>)","tensor(0.2781, grad_fn=<MseLossBackward0>)","tensor(-0.6107, grad_fn=<NegBackward0>)"
132.0,"tensor(-5.1748, grad_fn=<MeanBackward0>)","tensor(0.3193, grad_fn=<MseLossBackward0>)","tensor(0.2979, grad_fn=<MseLossBackward0>)","tensor(-0.6135, grad_fn=<NegBackward0>)"
133.0,"tensor(-5.2411, grad_fn=<MeanBackward0>)","tensor(0.3470, grad_fn=<MseLossBackward0>)","tensor(0.3463, grad_fn=<MseLossBackward0>)","tensor(-0.6071, grad_fn=<NegBackward0>)"
134.0,"tensor(-5.4436, grad_fn=<MeanBackward0>)","tensor(0.3129, grad_fn=<MseLossBackward0>)","tensor(0.3141, grad_fn=<MseLossBackward0>)","tensor(-0.6241, grad_fn=<NegBackward0>)"
