Timestamp,actor,Critic1,critic2,alpha
293.0,"tensor(-2.2892, grad_fn=<MeanBackward0>)","tensor(0.3331, grad_fn=<MseLossBackward0>)","tensor(0.3658, grad_fn=<MseLossBackward0>)","tensor(-0.0285, grad_fn=<NegBackward0>)"
294.0,"tensor(-2.4183, grad_fn=<MeanBackward0>)","tensor(0.2037, grad_fn=<MseLossBackward0>)","tensor(0.2453, grad_fn=<MseLossBackward0>)","tensor(-0.0302, grad_fn=<NegBackward0>)"
295.0,"tensor(-2.4601, grad_fn=<MeanBackward0>)","tensor(0.1579, grad_fn=<MseLossBackward0>)","tensor(0.1824, grad_fn=<MseLossBackward0>)","tensor(-0.0312, grad_fn=<NegBackward0>)"
296.0,"tensor(-2.5246, grad_fn=<MeanBackward0>)","tensor(0.1117, grad_fn=<MseLossBackward0>)","tensor(0.1202, grad_fn=<MseLossBackward0>)","tensor(-0.0325, grad_fn=<NegBackward0>)"
297.0,"tensor(-2.5629, grad_fn=<MeanBackward0>)","tensor(0.1477, grad_fn=<MseLossBackward0>)","tensor(0.1333, grad_fn=<MseLossBackward0>)","tensor(-0.0337, grad_fn=<NegBackward0>)"
298.0,"tensor(-2.5297, grad_fn=<MeanBackward0>)","tensor(0.2704, grad_fn=<MseLossBackward0>)","tensor(0.2599, grad_fn=<MseLossBackward0>)","tensor(-0.0345, grad_fn=<NegBackward0>)"
299.0,"tensor(-2.4971, grad_fn=<MeanBackward0>)","tensor(0.2504, grad_fn=<MseLossBackward0>)","tensor(0.1707, grad_fn=<MseLossBackward0>)","tensor(-0.0353, grad_fn=<NegBackward0>)"
300.0,"tensor(-2.4473, grad_fn=<MeanBackward0>)","tensor(0.3122, grad_fn=<MseLossBackward0>)","tensor(0.2441, grad_fn=<MseLossBackward0>)","tensor(-0.0361, grad_fn=<NegBackward0>)"
301.0,"tensor(-2.3868, grad_fn=<MeanBackward0>)","tensor(0.2641, grad_fn=<MseLossBackward0>)","tensor(0.2240, grad_fn=<MseLossBackward0>)","tensor(-0.0370, grad_fn=<NegBackward0>)"
302.0,"tensor(-2.3894, grad_fn=<MeanBackward0>)","tensor(0.1750, grad_fn=<MseLossBackward0>)","tensor(0.1450, grad_fn=<MseLossBackward0>)","tensor(-0.0388, grad_fn=<NegBackward0>)"
303.0,"tensor(-2.3377, grad_fn=<MeanBackward0>)","tensor(0.1142, grad_fn=<MseLossBackward0>)","tensor(0.1129, grad_fn=<MseLossBackward0>)","tensor(-0.0399, grad_fn=<NegBackward0>)"
304.0,"tensor(-2.3127, grad_fn=<MeanBackward0>)","tensor(0.1181, grad_fn=<MseLossBackward0>)","tensor(0.1246, grad_fn=<MseLossBackward0>)","tensor(-0.0414, grad_fn=<NegBackward0>)"
305.0,"tensor(-2.2662, grad_fn=<MeanBackward0>)","tensor(0.1129, grad_fn=<MseLossBackward0>)","tensor(0.1180, grad_fn=<MseLossBackward0>)","tensor(-0.0425, grad_fn=<NegBackward0>)"
306.0,"tensor(-2.1740, grad_fn=<MeanBackward0>)","tensor(0.1571, grad_fn=<MseLossBackward0>)","tensor(0.1461, grad_fn=<MseLossBackward0>)","tensor(-0.0428, grad_fn=<NegBackward0>)"
307.0,"tensor(-2.2090, grad_fn=<MeanBackward0>)","tensor(0.1973, grad_fn=<MseLossBackward0>)","tensor(0.1909, grad_fn=<MseLossBackward0>)","tensor(-0.0447, grad_fn=<NegBackward0>)"
308.0,"tensor(-2.1265, grad_fn=<MeanBackward0>)","tensor(0.1896, grad_fn=<MseLossBackward0>)","tensor(0.1917, grad_fn=<MseLossBackward0>)","tensor(-0.0449, grad_fn=<NegBackward0>)"
309.0,"tensor(-2.1292, grad_fn=<MeanBackward0>)","tensor(0.1823, grad_fn=<MseLossBackward0>)","tensor(0.1686, grad_fn=<MseLossBackward0>)","tensor(-0.0460, grad_fn=<NegBackward0>)"
310.0,"tensor(-2.2281, grad_fn=<MeanBackward0>)","tensor(0.2197, grad_fn=<MseLossBackward0>)","tensor(0.2130, grad_fn=<MseLossBackward0>)","tensor(-0.0484, grad_fn=<NegBackward0>)"
311.0,"tensor(-2.2018, grad_fn=<MeanBackward0>)","tensor(0.1969, grad_fn=<MseLossBackward0>)","tensor(0.2037, grad_fn=<MseLossBackward0>)","tensor(-0.0486, grad_fn=<NegBackward0>)"
312.0,"tensor(-2.1849, grad_fn=<MeanBackward0>)","tensor(0.2355, grad_fn=<MseLossBackward0>)","tensor(0.2223, grad_fn=<MseLossBackward0>)","tensor(-0.0491, grad_fn=<NegBackward0>)"
313.0,"tensor(-2.2141, grad_fn=<MeanBackward0>)","tensor(0.2013, grad_fn=<MseLossBackward0>)","tensor(0.1991, grad_fn=<MseLossBackward0>)","tensor(-0.0502, grad_fn=<NegBackward0>)"
314.0,"tensor(-2.2651, grad_fn=<MeanBackward0>)","tensor(0.1221, grad_fn=<MseLossBackward0>)","tensor(0.1294, grad_fn=<MseLossBackward0>)","tensor(-0.0518, grad_fn=<NegBackward0>)"
315.0,"tensor(-2.3104, grad_fn=<MeanBackward0>)","tensor(0.1181, grad_fn=<MseLossBackward0>)","tensor(0.1283, grad_fn=<MseLossBackward0>)","tensor(-0.0532, grad_fn=<NegBackward0>)"
316.0,"tensor(-2.3219, grad_fn=<MeanBackward0>)","tensor(0.0959, grad_fn=<MseLossBackward0>)","tensor(0.1097, grad_fn=<MseLossBackward0>)","tensor(-0.0542, grad_fn=<NegBackward0>)"
317.0,"tensor(-2.3682, grad_fn=<MeanBackward0>)","tensor(0.1117, grad_fn=<MseLossBackward0>)","tensor(0.1157, grad_fn=<MseLossBackward0>)","tensor(-0.0554, grad_fn=<NegBackward0>)"
318.0,"tensor(-2.3861, grad_fn=<MeanBackward0>)","tensor(0.0877, grad_fn=<MseLossBackward0>)","tensor(0.0809, grad_fn=<MseLossBackward0>)","tensor(-0.0567, grad_fn=<NegBackward0>)"
319.0,"tensor(-2.4018, grad_fn=<MeanBackward0>)","tensor(0.0921, grad_fn=<MseLossBackward0>)","tensor(0.0843, grad_fn=<MseLossBackward0>)","tensor(-0.0578, grad_fn=<NegBackward0>)"
320.0,"tensor(-2.4073, grad_fn=<MeanBackward0>)","tensor(0.1019, grad_fn=<MseLossBackward0>)","tensor(0.0950, grad_fn=<MseLossBackward0>)","tensor(-0.0591, grad_fn=<NegBackward0>)"
321.0,"tensor(-2.3724, grad_fn=<MeanBackward0>)","tensor(0.0966, grad_fn=<MseLossBackward0>)","tensor(0.0905, grad_fn=<MseLossBackward0>)","tensor(-0.0598, grad_fn=<NegBackward0>)"
322.0,"tensor(-2.4064, grad_fn=<MeanBackward0>)","tensor(0.1230, grad_fn=<MseLossBackward0>)","tensor(0.1239, grad_fn=<MseLossBackward0>)","tensor(-0.0617, grad_fn=<NegBackward0>)"
323.0,"tensor(-2.3195, grad_fn=<MeanBackward0>)","tensor(0.1310, grad_fn=<MseLossBackward0>)","tensor(0.1318, grad_fn=<MseLossBackward0>)","tensor(-0.0614, grad_fn=<NegBackward0>)"
324.0,"tensor(-2.3414, grad_fn=<MeanBackward0>)","tensor(0.1897, grad_fn=<MseLossBackward0>)","tensor(0.1940, grad_fn=<MseLossBackward0>)","tensor(-0.0633, grad_fn=<NegBackward0>)"
325.0,"tensor(-2.3170, grad_fn=<MeanBackward0>)","tensor(0.0949, grad_fn=<MseLossBackward0>)","tensor(0.0959, grad_fn=<MseLossBackward0>)","tensor(-0.0642, grad_fn=<NegBackward0>)"
326.0,"tensor(-2.3216, grad_fn=<MeanBackward0>)","tensor(0.0944, grad_fn=<MseLossBackward0>)","tensor(0.0953, grad_fn=<MseLossBackward0>)","tensor(-0.0656, grad_fn=<NegBackward0>)"
327.0,"tensor(-2.3229, grad_fn=<MeanBackward0>)","tensor(0.0769, grad_fn=<MseLossBackward0>)","tensor(0.0790, grad_fn=<MseLossBackward0>)","tensor(-0.0668, grad_fn=<NegBackward0>)"
328.0,"tensor(-2.2960, grad_fn=<MeanBackward0>)","tensor(0.0823, grad_fn=<MseLossBackward0>)","tensor(0.0798, grad_fn=<MseLossBackward0>)","tensor(-0.0674, grad_fn=<NegBackward0>)"
329.0,"tensor(-2.3353, grad_fn=<MeanBackward0>)","tensor(0.1235, grad_fn=<MseLossBackward0>)","tensor(0.1251, grad_fn=<MseLossBackward0>)","tensor(-0.0690, grad_fn=<NegBackward0>)"
330.0,"tensor(-2.3076, grad_fn=<MeanBackward0>)","tensor(0.1009, grad_fn=<MseLossBackward0>)","tensor(0.1006, grad_fn=<MseLossBackward0>)","tensor(-0.0696, grad_fn=<NegBackward0>)"
331.0,"tensor(-2.3525, grad_fn=<MeanBackward0>)","tensor(0.1228, grad_fn=<MseLossBackward0>)","tensor(0.1222, grad_fn=<MseLossBackward0>)","tensor(-0.0711, grad_fn=<NegBackward0>)"
332.0,"tensor(-2.3441, grad_fn=<MeanBackward0>)","tensor(0.0862, grad_fn=<MseLossBackward0>)","tensor(0.0871, grad_fn=<MseLossBackward0>)","tensor(-0.0718, grad_fn=<NegBackward0>)"
333.0,"tensor(-2.3568, grad_fn=<MeanBackward0>)","tensor(0.0739, grad_fn=<MseLossBackward0>)","tensor(0.0746, grad_fn=<MseLossBackward0>)","tensor(-0.0726, grad_fn=<NegBackward0>)"
334.0,"tensor(-2.3662, grad_fn=<MeanBackward0>)","tensor(0.0631, grad_fn=<MseLossBackward0>)","tensor(0.0639, grad_fn=<MseLossBackward0>)","tensor(-0.0737, grad_fn=<NegBackward0>)"
335.0,"tensor(-2.4046, grad_fn=<MeanBackward0>)","tensor(0.0720, grad_fn=<MseLossBackward0>)","tensor(0.0744, grad_fn=<MseLossBackward0>)","tensor(-0.0755, grad_fn=<NegBackward0>)"
336.0,"tensor(-2.3844, grad_fn=<MeanBackward0>)","tensor(0.1054, grad_fn=<MseLossBackward0>)","tensor(0.1024, grad_fn=<MseLossBackward0>)","tensor(-0.0759, grad_fn=<NegBackward0>)"
337.0,"tensor(-2.4425, grad_fn=<MeanBackward0>)","tensor(0.0947, grad_fn=<MseLossBackward0>)","tensor(0.0994, grad_fn=<MseLossBackward0>)","tensor(-0.0781, grad_fn=<NegBackward0>)"
338.0,"tensor(-2.4038, grad_fn=<MeanBackward0>)","tensor(0.0926, grad_fn=<MseLossBackward0>)","tensor(0.0912, grad_fn=<MseLossBackward0>)","tensor(-0.0784, grad_fn=<NegBackward0>)"
339.0,"tensor(-2.4179, grad_fn=<MeanBackward0>)","tensor(0.1199, grad_fn=<MseLossBackward0>)","tensor(0.1206, grad_fn=<MseLossBackward0>)","tensor(-0.0793, grad_fn=<NegBackward0>)"
340.0,"tensor(-2.4008, grad_fn=<MeanBackward0>)","tensor(0.0921, grad_fn=<MseLossBackward0>)","tensor(0.0916, grad_fn=<MseLossBackward0>)","tensor(-0.0804, grad_fn=<NegBackward0>)"
341.0,"tensor(-2.4335, grad_fn=<MeanBackward0>)","tensor(0.0793, grad_fn=<MseLossBackward0>)","tensor(0.0766, grad_fn=<MseLossBackward0>)","tensor(-0.0817, grad_fn=<NegBackward0>)"
342.0,"tensor(-2.4287, grad_fn=<MeanBackward0>)","tensor(0.0702, grad_fn=<MseLossBackward0>)","tensor(0.0724, grad_fn=<MseLossBackward0>)","tensor(-0.0830, grad_fn=<NegBackward0>)"
343.0,"tensor(-2.4298, grad_fn=<MeanBackward0>)","tensor(0.0895, grad_fn=<MseLossBackward0>)","tensor(0.0896, grad_fn=<MseLossBackward0>)","tensor(-0.0842, grad_fn=<NegBackward0>)"
344.0,"tensor(-2.3816, grad_fn=<MeanBackward0>)","tensor(0.0743, grad_fn=<MseLossBackward0>)","tensor(0.0713, grad_fn=<MseLossBackward0>)","tensor(-0.0843, grad_fn=<NegBackward0>)"
345.0,"tensor(-2.3985, grad_fn=<MeanBackward0>)","tensor(0.0818, grad_fn=<MseLossBackward0>)","tensor(0.0834, grad_fn=<MseLossBackward0>)","tensor(-0.0861, grad_fn=<NegBackward0>)"
346.0,"tensor(-2.4003, grad_fn=<MeanBackward0>)","tensor(0.0756, grad_fn=<MseLossBackward0>)","tensor(0.0745, grad_fn=<MseLossBackward0>)","tensor(-0.0870, grad_fn=<NegBackward0>)"
347.0,"tensor(-2.3855, grad_fn=<MeanBackward0>)","tensor(0.0737, grad_fn=<MseLossBackward0>)","tensor(0.0750, grad_fn=<MseLossBackward0>)","tensor(-0.0876, grad_fn=<NegBackward0>)"
348.0,"tensor(-2.4115, grad_fn=<MeanBackward0>)","tensor(0.0870, grad_fn=<MseLossBackward0>)","tensor(0.0878, grad_fn=<MseLossBackward0>)","tensor(-0.0891, grad_fn=<NegBackward0>)"
349.0,"tensor(-2.3981, grad_fn=<MeanBackward0>)","tensor(0.1040, grad_fn=<MseLossBackward0>)","tensor(0.1080, grad_fn=<MseLossBackward0>)","tensor(-0.0898, grad_fn=<NegBackward0>)"
350.0,"tensor(-2.4333, grad_fn=<MeanBackward0>)","tensor(0.1216, grad_fn=<MseLossBackward0>)","tensor(0.1192, grad_fn=<MseLossBackward0>)","tensor(-0.0912, grad_fn=<NegBackward0>)"
351.0,"tensor(-2.3991, grad_fn=<MeanBackward0>)","tensor(0.1215, grad_fn=<MseLossBackward0>)","tensor(0.1225, grad_fn=<MseLossBackward0>)","tensor(-0.0913, grad_fn=<NegBackward0>)"
